# Residuals  
# Time       	Ux           	p_rgh        	C            	T            
6.85647      	5.058180e-04	5.333680e-05	1.510860e-04	2.927460e-05
6.85737      	5.054300e-04	5.329710e-05	1.511690e-04	2.927260e-05
6.85828      	5.050430e-04	5.325760e-05	1.512520e-04	2.927060e-05
6.85918      	5.046570e-04	5.321820e-05	1.513360e-04	2.926860e-05
6.86008      	5.042710e-04	5.317880e-05	1.514190e-04	2.926670e-05
6.86098      	5.038850e-04	5.313940e-05	1.515010e-04	2.926470e-05
6.86189      	5.035000e-04	5.310000e-05	1.515840e-04	2.926270e-05
6.86279      	5.031160e-04	5.306060e-05	1.516660e-04	2.926070e-05
6.86369      	5.027320e-04	5.302120e-05	1.517480e-04	2.925870e-05
6.86459      	5.023490e-04	5.298180e-05	1.518300e-04	2.925670e-05
6.8655       	5.019660e-04	5.294240e-05	1.519120e-04	2.925470e-05
6.8664       	5.015840e-04	5.290290e-05	1.519930e-04	2.925280e-05
6.8673       	5.012030e-04	5.286340e-05	1.520740e-04	2.925080e-05
6.86821      	5.008220e-04	5.282380e-05	1.521550e-04	2.924880e-05
6.86911      	5.004430e-04	5.278510e-05	1.522360e-04	2.924680e-05
6.87001      	5.000660e-04	5.274450e-05	1.523170e-04	2.924480e-05
6.87091      	4.996900e-04	5.270380e-05	1.523970e-04	2.924290e-05
6.87182      	4.993190e-04	5.268140e-05	1.524780e-04	2.924090e-05
6.87272      	4.989050e-04	5.263880e-05	1.525580e-04	2.923890e-05
6.87362      	4.985050e-04	5.259410e-05	1.526380e-04	2.923690e-05
6.87452      	4.981190e-04	5.255290e-05	1.527180e-04	2.923500e-05
6.87543      	4.977370e-04	5.251280e-05	1.527970e-04	2.923300e-05
6.87633      	4.973580e-04	5.247330e-05	1.528760e-04	2.923100e-05
6.87723      	4.969800e-04	5.243400e-05	1.529550e-04	2.922900e-05
6.87814      	4.966020e-04	5.239870e-05	1.530340e-04	2.922710e-05
6.87904      	4.962150e-04	5.237050e-05	1.531130e-04	2.922510e-05
6.87994      	4.958030e-04	5.230880e-05	1.531920e-04	2.922310e-05
6.88084      	4.954520e-04	5.228160e-05	1.532700e-04	2.922110e-05
6.88175      	4.950640e-04	5.223580e-05	1.533480e-04	2.921920e-05
6.88265      	4.946970e-04	5.219930e-05	1.534260e-04	2.921720e-05
6.88355      	4.943220e-04	5.215920e-05	1.535030e-04	2.921520e-05
6.88445      	4.939500e-04	5.212040e-05	1.535810e-04	2.921330e-05
6.88536      	4.935770e-04	5.208130e-05	1.536580e-04	2.921130e-05
6.88626      	4.932040e-04	5.204240e-05	1.537350e-04	2.920930e-05
6.88716      	4.928320e-04	5.200340e-05	1.538120e-04	2.920740e-05
6.88806      	4.924600e-04	5.196410e-05	1.538880e-04	2.920540e-05
6.88897      	4.920880e-04	5.192510e-05	1.539650e-04	2.920340e-05
6.88987      	4.917170e-04	5.188600e-05	1.540410e-04	2.920150e-05
6.89077      	4.913460e-04	5.184700e-05	1.541170e-04	2.919950e-05
6.89168      	4.909760e-04	5.180800e-05	1.541930e-04	2.919750e-05
6.89258      	4.906060e-04	5.176900e-05	1.542680e-04	2.919560e-05
6.89348      	4.902360e-04	5.173010e-05	1.543430e-04	2.919360e-05
6.89438      	4.898670e-04	5.169100e-05	1.544190e-04	2.919160e-05
6.89529      	4.894980e-04	5.165200e-05	1.544930e-04	2.918970e-05
6.89619      	4.891290e-04	5.161300e-05	1.545680e-04	2.918770e-05
6.89709      	4.887610e-04	5.157410e-05	1.546430e-04	2.918570e-05
6.89799      	4.883930e-04	5.153510e-05	1.547170e-04	2.918380e-05
6.8989       	4.880250e-04	5.149610e-05	1.547910e-04	2.918180e-05
6.8998       	4.876580e-04	5.145720e-05	1.548650e-04	2.917990e-05
6.9007       	4.872900e-04	5.141830e-05	1.549390e-04	2.917790e-05
6.90161      	4.869240e-04	5.137930e-05	1.550120e-04	2.917590e-05
6.90251      	4.865570e-04	5.134040e-05	1.550850e-04	2.917400e-05
6.90341      	4.861910e-04	5.130150e-05	1.551580e-04	2.917200e-05
6.90431      	4.858250e-04	5.126260e-05	1.552310e-04	2.917010e-05
6.90522      	4.854600e-04	5.122370e-05	1.553040e-04	2.916810e-05
6.90612      	4.850950e-04	5.118480e-05	1.553760e-04	2.916620e-05
6.90702      	4.847300e-04	5.114590e-05	1.554480e-04	2.916420e-05
6.90792      	4.843650e-04	5.110710e-05	1.555200e-04	2.916230e-05
6.90883      	4.840010e-04	5.106840e-05	1.555920e-04	2.916030e-05
6.90973      	4.836380e-04	5.102950e-05	1.556640e-04	2.915830e-05
6.91063      	4.832740e-04	5.099120e-05	1.557350e-04	2.915640e-05
6.91154      	4.829110e-04	5.095180e-05	1.558060e-04	2.915440e-05
6.91244      	4.828480e-04	5.093350e-05	1.558770e-04	2.915250e-05
6.91334      	4.827690e-04	5.102000e-05	1.559480e-04	2.874940e-05
6.91424      	4.823920e-04	5.098140e-05	1.560180e-04	2.874760e-05
6.91515      	4.820310e-04	5.094250e-05	1.560880e-04	2.874570e-05
6.91605      	4.816690e-04	5.090380e-05	1.561580e-04	2.874380e-05
6.91695      	4.813070e-04	5.086500e-05	1.562280e-04	2.874190e-05
6.91785      	4.809460e-04	5.082630e-05	1.562980e-04	2.874000e-05
6.91876      	4.805860e-04	5.078760e-05	1.563670e-04	2.873820e-05
6.91966      	4.802250e-04	5.074880e-05	1.564360e-04	2.873630e-05
6.92056      	4.798650e-04	5.071010e-05	1.565050e-04	2.873440e-05
6.92146      	4.795050e-04	5.067140e-05	1.565740e-04	2.873250e-05
6.92237      	4.791450e-04	5.063270e-05	1.566430e-04	2.873060e-05
6.92327      	4.787860e-04	5.059400e-05	1.567110e-04	2.872880e-05
6.92417      	4.784270e-04	5.055530e-05	1.567790e-04	2.872690e-05
6.92508      	4.780690e-04	5.051660e-05	1.568470e-04	2.872500e-05
6.92598      	4.777100e-04	5.047790e-05	1.569150e-04	2.872310e-05
6.92688      	4.773520e-04	5.043920e-05	1.569820e-04	2.872120e-05
6.92778      	4.769950e-04	5.039970e-05	1.570490e-04	2.871940e-05
6.92869      	4.766390e-04	5.035540e-05	1.571150e-04	2.871750e-05
6.92959      	4.762930e-04	5.031860e-05	1.571720e-04	2.871560e-05
6.93049      	4.759410e-04	5.028100e-05	1.572260e-04	2.871370e-05
6.93139      	4.755880e-04	5.024310e-05	1.572770e-04	2.871190e-05
6.9323       	4.752350e-04	5.020520e-05	1.573270e-04	2.871000e-05
6.9332       	4.748810e-04	5.016720e-05	1.573770e-04	2.870810e-05
6.9341       	4.745270e-04	5.012900e-05	1.574250e-04	2.870630e-05
6.93501      	4.741740e-04	5.009090e-05	1.574730e-04	2.870440e-05
6.93591      	4.738200e-04	5.005280e-05	1.575210e-04	2.870250e-05
6.93681      	4.734670e-04	5.001470e-05	1.575680e-04	2.870060e-05
6.93771      	4.731140e-04	4.997670e-05	1.576150e-04	2.869880e-05
6.93862      	4.727610e-04	4.993860e-05	1.576610e-04	2.869690e-05
6.93952      	4.724080e-04	4.990040e-05	1.577080e-04	2.869500e-05
6.94042      	4.720560e-04	4.986230e-05	1.577530e-04	2.869320e-05
6.94132      	4.717040e-04	4.982420e-05	1.577990e-04	2.869130e-05
6.94223      	4.713520e-04	4.978620e-05	1.578440e-04	2.868940e-05
6.94313      	4.710010e-04	4.974810e-05	1.578890e-04	2.868760e-05
6.94403      	4.706500e-04	4.971000e-05	1.579340e-04	2.868570e-05
6.94494      	4.702990e-04	4.967200e-05	1.579780e-04	2.868380e-05
6.94584      	4.699480e-04	4.963400e-05	1.580220e-04	2.868200e-05
6.94674      	4.695970e-04	4.959790e-05	1.580660e-04	2.868010e-05
6.94764      	4.692440e-04	4.955840e-05	1.581100e-04	2.867820e-05
6.94855      	4.688950e-04	4.952030e-05	1.581530e-04	2.867640e-05
6.94945      	4.685470e-04	4.948220e-05	1.581970e-04	2.867450e-05
6.95035      	4.682010e-04	4.944410e-05	1.582400e-04	2.867270e-05
6.95125      	4.678550e-04	4.940600e-05	1.582820e-04	2.867080e-05
6.95216      	4.675090e-04	4.936800e-05	1.583250e-04	2.866890e-05
6.95306      	4.671630e-04	4.933000e-05	1.583670e-04	2.866710e-05
6.95396      	4.668170e-04	4.929200e-05	1.584090e-04	2.866520e-05
6.95486      	4.664720e-04	4.925410e-05	1.584500e-04	2.866340e-05
6.95577      	4.661260e-04	4.921610e-05	1.584920e-04	2.866150e-05
6.95667      	4.657810e-04	4.917820e-05	1.585330e-04	2.865960e-05
6.95757      	4.654360e-04	4.914030e-05	1.585740e-04	2.865780e-05
6.95848      	4.650920e-04	4.910470e-05	1.586150e-04	2.865590e-05
6.95938      	4.647450e-04	4.907090e-05	1.586550e-04	2.865410e-05
6.96028      	4.643980e-04	4.902820e-05	1.586950e-04	2.865220e-05
6.96118      	4.640580e-04	4.898960e-05	1.587360e-04	2.865040e-05
6.96209      	4.637170e-04	4.895140e-05	1.587750e-04	2.864850e-05
6.96299      	4.633760e-04	4.891330e-05	1.588150e-04	2.864670e-05
6.96389      	4.630340e-04	4.887530e-05	1.588540e-04	2.864480e-05
6.96479      	4.626930e-04	4.883740e-05	1.588930e-04	2.864290e-05
6.9657       	4.623510e-04	4.879960e-05	1.589320e-04	2.864110e-05
6.9666       	4.620090e-04	4.876180e-05	1.589710e-04	2.863920e-05
6.9675       	4.616680e-04	4.872390e-05	1.590090e-04	2.863740e-05
6.96841      	4.613260e-04	4.868620e-05	1.590480e-04	2.863550e-05
6.96931      	4.609860e-04	4.864840e-05	1.590860e-04	2.863370e-05
6.97021      	4.606460e-04	4.861060e-05	1.591230e-04	2.863180e-05
6.97111      	4.603060e-04	4.857290e-05	1.591610e-04	2.863000e-05
6.97202      	4.599670e-04	4.853520e-05	1.591980e-04	2.862810e-05
6.97292      	4.596280e-04	4.849740e-05	1.592350e-04	2.862630e-05
6.97382      	4.592900e-04	4.845970e-05	1.592720e-04	2.862440e-05
6.97472      	4.589510e-04	4.842220e-05	1.593090e-04	2.862260e-05
6.97563      	4.586130e-04	4.838440e-05	1.593450e-04	2.862080e-05
6.97653      	4.582750e-04	4.834720e-05	1.593820e-04	2.861890e-05
6.97743      	4.579380e-04	4.830900e-05	1.594180e-04	2.861710e-05
6.97834      	4.576000e-04	4.827130e-05	1.594530e-04	2.861520e-05
6.97924      	4.572640e-04	4.823360e-05	1.594890e-04	2.861340e-05
6.98014      	4.569270e-04	4.819600e-05	1.595240e-04	2.861150e-05
6.98104      	4.565910e-04	4.815840e-05	1.595590e-04	2.860970e-05
6.98195      	4.562550e-04	4.812080e-05	1.595940e-04	2.860780e-05
6.98285      	4.559190e-04	4.808320e-05	1.596290e-04	2.860600e-05
6.98375      	4.555840e-04	4.804560e-05	1.596630e-04	2.860420e-05
6.98465      	4.552490e-04	4.800810e-05	1.596980e-04	2.860230e-05
6.98556      	4.549140e-04	4.797060e-05	1.597320e-04	2.860050e-05
6.98646      	4.545800e-04	4.793290e-05	1.597650e-04	2.859860e-05
6.98736      	4.542450e-04	4.789530e-05	1.597990e-04	2.859680e-05
6.98826      	4.539110e-04	4.785780e-05	1.598320e-04	2.859500e-05
6.98917      	4.535770e-04	4.782030e-05	1.598650e-04	2.859310e-05
6.99007      	4.532430e-04	4.778280e-05	1.598980e-04	2.859130e-05
6.99097      	4.529100e-04	4.775370e-05	1.599300e-04	2.858940e-05
6.99188      	4.525770e-04	4.772560e-05	1.599620e-04	2.858760e-05
6.99278      	4.522440e-04	4.769750e-05	1.599940e-04	2.858580e-05
6.99368      	4.519110e-04	4.766960e-05	1.600260e-04	2.858390e-05
6.99458      	4.515780e-04	4.764210e-05	1.600580e-04	2.858210e-05
6.99549      	4.512460e-04	4.761450e-05	1.600890e-04	2.858030e-05
6.99639      	4.509140e-04	4.758700e-05	1.601200e-04	2.857840e-05
6.99729      	4.505830e-04	4.755950e-05	1.601510e-04	2.857660e-05
6.99819      	4.502510e-04	4.753190e-05	1.601820e-04	2.857480e-05
6.9991       	4.499200e-04	4.750440e-05	1.602130e-04	2.857290e-05
7            	4.495890e-04	4.747690e-05	1.602430e-04	2.857110e-05
7.00091      	4.531140e-04	6.035610e-05	1.615540e-04	2.879760e-05
7.00182      	4.579030e-04	4.830920e-05	1.615010e-04	2.879570e-05
7.00273      	4.543640e-04	4.811080e-05	1.614750e-04	2.879390e-05
7.00364      	4.532310e-04	4.805880e-05	1.614700e-04	2.879200e-05
7.00455      	4.525740e-04	4.803150e-05	1.614740e-04	2.879010e-05
7.00546      	4.520630e-04	4.801120e-05	1.614830e-04	2.878830e-05
7.00637      	4.516060e-04	4.799350e-05	1.614960e-04	2.878640e-05
7.00728      	4.511810e-04	4.797710e-05	1.615100e-04	2.878460e-05
7.00819      	4.513390e-04	4.812090e-05	1.615260e-04	2.839430e-05
7.0091       	4.509560e-04	4.810640e-05	1.615430e-04	2.839250e-05
7.01001      	4.505840e-04	4.809220e-05	1.615610e-04	2.839070e-05
7.01092      	4.502180e-04	4.807840e-05	1.615790e-04	2.838890e-05
7.01183      	4.498580e-04	4.806490e-05	1.615970e-04	2.838710e-05
7.01274      	4.495020e-04	4.805170e-05	1.616160e-04	2.838530e-05
7.01365      	4.491510e-04	4.803860e-05	1.616360e-04	2.838350e-05
7.01456      	4.488050e-04	4.802570e-05	1.616550e-04	2.838170e-05
7.01547      	4.484620e-04	4.801290e-05	1.616740e-04	2.837990e-05
7.01638      	4.481200e-04	4.800020e-05	1.616930e-04	2.837820e-05
7.01729      	4.477800e-04	4.798750e-05	1.617130e-04	2.837640e-05
7.0182       	4.474420e-04	4.797500e-05	1.617320e-04	2.837460e-05
7.01911      	4.471050e-04	4.796250e-05	1.617510e-04	2.837280e-05
7.02002      	4.467690e-04	4.795020e-05	1.617700e-04	2.837100e-05
7.02093      	4.464330e-04	4.793810e-05	1.617880e-04	2.836920e-05
7.02184      	4.460970e-04	4.792110e-05	1.618070e-04	2.836740e-05
7.02275      	4.457700e-04	4.790920e-05	1.618250e-04	2.836560e-05
7.02366      	4.454450e-04	4.789810e-05	1.618440e-04	2.836380e-05
7.02457      	4.451180e-04	4.788630e-05	1.618620e-04	2.836210e-05
7.02548      	4.447890e-04	4.786760e-05	1.618790e-04	2.836030e-05
7.02639      	4.449170e-04	4.932070e-05	1.620480e-04	2.838500e-05
7.0273       	4.449710e-04	4.795040e-05	1.620520e-04	2.838320e-05
7.02821      	4.443680e-04	4.791950e-05	1.620640e-04	2.838140e-05
7.02912      	4.439980e-04	4.790310e-05	1.620780e-04	2.837960e-05
7.03003      	4.436490e-04	4.788960e-05	1.620900e-04	2.800040e-05
7.03094      	4.433060e-04	4.787660e-05	1.621030e-04	2.799870e-05
7.03185      	4.429670e-04	4.786410e-05	1.621170e-04	2.799700e-05
7.03276      	4.426310e-04	4.785100e-05	1.621320e-04	2.799530e-05
7.03367      	4.422970e-04	4.783840e-05	1.621470e-04	2.799360e-05
7.03459      	4.419640e-04	4.782600e-05	1.621620e-04	2.799180e-05
7.0355       	4.416320e-04	4.781370e-05	1.621770e-04	2.799010e-05
7.03641      	4.413010e-04	4.780140e-05	1.621930e-04	2.798840e-05
7.03732      	4.409700e-04	4.778910e-05	1.622090e-04	2.798670e-05
7.03823      	4.406400e-04	4.777690e-05	1.622250e-04	2.798490e-05
7.03914      	4.403110e-04	4.776470e-05	1.622400e-04	2.798320e-05
7.04005      	4.401480e-04	4.772680e-05	1.622560e-04	2.798150e-05
7.04096      	4.402120e-04	4.790330e-05	1.622710e-04	2.761280e-05
7.04187      	4.398750e-04	4.789130e-05	1.622870e-04	2.761120e-05
